Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
2019-05-16 17:00:00,N.Y.C.,61761,31.65,2.35,-8.68
2019-05-16 18:00:00,N.Y.C.,61761,27.31,2.35,-4.2
2019-05-16 19:00:00,N.Y.C.,61761,24.82,2.33,-1.69
2019-05-16 20:00:00,N.Y.C.,61761,27.3,2.55,-3.52
2019-05-16 21:00:00,N.Y.C.,61761,24.18,2.3,-1.68
2019-05-16 22:00:00,N.Y.C.,61761,21.6,1.97,-1.9
2019-05-16 23:00:00,N.Y.C.,61761,20.38,1.04,-9.35
2019-05-17 00:00:00,N.Y.C.,61761,17.71,0.6,-11.02
2019-05-17 01:00:00,N.Y.C.,61761,14.22,0.6,-7.52
2019-05-17 02:00:00,N.Y.C.,61761,13.91,0.6,-7.22
2019-05-17 03:00:00,N.Y.C.,61761,13.08,0.58,-6.41
2019-05-17 04:00:00,N.Y.C.,61761,12.63,0.59,-5.95
2019-05-17 05:00:00,N.Y.C.,61761,14.77,0.54,-8.87
2019-05-17 06:00:00,N.Y.C.,61761,19.96,0.99,-9.35
2019-05-17 07:00:00,N.Y.C.,61761,23.45,1.76,-5.29
2019-05-17 08:00:00,N.Y.C.,61761,26.13,1.94,-6.84
2019-05-17 09:00:00,N.Y.C.,61761,29.78,2.13,-8.67
2019-05-17 10:00:00,N.Y.C.,61761,30.55,2.37,-7.38
2019-05-17 11:00:00,N.Y.C.,61761,29.5,2.14,-8.38
2019-05-17 12:00:00,N.Y.C.,61761,28.42,1.78,-10.58
2019-05-17 13:00:00,N.Y.C.,61761,28.42,1.78,-10.71
2019-05-17 14:00:00,N.Y.C.,61761,29.08,1.7,-11.9
2019-05-17 15:00:00,N.Y.C.,61761,31.08,1.98,-11.87
2019-05-17 16:00:00,N.Y.C.,61761,32.39,1.84,-14.31
2019-05-17 17:00:00,N.Y.C.,61761,31.63,1.95,-12.96
2019-05-17 18:00:00,N.Y.C.,61761,29.81,1.94,-11.25
2019-05-17 19:00:00,N.Y.C.,61761,28.77,1.89,-10.45
2019-05-17 20:00:00,N.Y.C.,61761,28.24,1.94,-8.95
2019-05-17 21:00:00,N.Y.C.,61761,24.21,1.93,-5.38
2019-05-17 22:00:00,N.Y.C.,61761,24.8,1.62,-8.33
2019-05-17 23:00:00,N.Y.C.,61761,20.34,1.25,-6.82
2019-05-18 00:00:00,N.Y.C.,61761,21.54,0.55,-15.73
2019-05-18 01:00:00,N.Y.C.,61761,19.6,0.59,-13.49
2019-05-18 02:00:00,N.Y.C.,61761,13.85,0.57,-7.84
2019-05-18 03:00:00,N.Y.C.,61761,18.33,0.63,-11.16
2019-05-18 04:00:00,N.Y.C.,61761,13.19,0.74,-4.48
2019-05-18 05:00:00,N.Y.C.,61761,15.61,0.4,-10.13
2019-05-18 06:00:00,N.Y.C.,61761,15.69,0.35,-11.12
2019-05-18 07:00:00,N.Y.C.,61761,17.99,0.65,-9.44
2019-05-18 08:00:00,N.Y.C.,61761,20.88,1.03,-7.68
2019-05-18 09:00:00,N.Y.C.,61761,23.78,1.09,-9.86
2019-05-18 10:00:00,N.Y.C.,61761,22.12,1.07,-8.52
2019-05-18 11:00:00,N.Y.C.,61761,23.12,0.92,-11.32
2019-05-18 12:00:00,N.Y.C.,61761,22.64,0.78,-12.57
2019-05-18 13:00:00,N.Y.C.,61761,23.65,0.84,-12.98
2019-05-18 14:00:00,N.Y.C.,61761,24.04,0.8,-13.98
2019-05-18 15:00:00,N.Y.C.,61761,22.95,0.96,-11.38
2019-05-18 16:00:00,N.Y.C.,61761,24.5,0.87,-14.1
2019-05-18 17:00:00,N.Y.C.,61761,26.6,0.92,-15.45
2019-05-18 18:00:00,N.Y.C.,61761,27.16,0.97,-15.6
2019-05-18 19:00:00,N.Y.C.,61761,26.63,0.98,-14.71
2019-05-18 20:00:00,N.Y.C.,61761,27.69,1.82,-8.5
2019-05-18 21:00:00,N.Y.C.,61761,24.5,1.34,-10.67
2019-05-18 22:00:00,N.Y.C.,61761,23.1,1.02,-12.59
2019-05-18 23:00:00,N.Y.C.,61761,21.98,0.65,-14.98
2019-05-19 00:00:00,N.Y.C.,61761,22.27,0.53,-16.6
2019-05-19 01:00:00,N.Y.C.,61761,18.98,0.52,-13.33
2019-05-19 02:00:00,N.Y.C.,61761,10.4,0.52,-4.75
2019-05-19 03:00:00,N.Y.C.,61761,10.37,0.51,-4.74
2019-05-19 04:00:00,N.Y.C.,61761,8.93,0.51,-3.31
2019-05-19 05:00:00,N.Y.C.,61761,6.54,0.5,-0.92
2019-05-19 06:00:00,N.Y.C.,61761,7.3,0.48,-1.72
2019-05-19 07:00:00,N.Y.C.,61761,18.3,0.49,-12.7
2019-05-19 08:00:00,N.Y.C.,61761,21.11,0.66,-14.11
2019-05-19 09:00:00,N.Y.C.,61761,22.57,0.84,-13.66
2019-05-19 10:00:00,N.Y.C.,61761,22.72,1.02,-12.07
2019-05-19 11:00:00,N.Y.C.,61761,22.87,1.06,-11.95
2019-05-19 12:00:00,N.Y.C.,61761,22.87,1.06,-12.01
2019-05-19 13:00:00,N.Y.C.,61761,28.11,1.1,-16.75
2019-05-19 14:00:00,N.Y.C.,61761,27.49,1.18,-15.47
2019-05-19 15:00:00,N.Y.C.,61761,27.08,1.3,-14.0
2019-05-19 16:00:00,N.Y.C.,61761,27.29,1.63,-11.47
2019-05-19 17:00:00,N.Y.C.,61761,27.37,1.88,-9.66
2019-05-19 18:00:00,N.Y.C.,61761,28.97,1.96,-10.36
2019-05-19 19:00:00,N.Y.C.,61761,28.77,1.73,-12.01
2019-05-19 20:00:00,N.Y.C.,61761,28.35,1.75,-11.27
2019-05-19 21:00:00,N.Y.C.,61761,24.4,1.43,-10.58
2019-05-19 22:00:00,N.Y.C.,61761,22.78,0.93,-13.9
2019-05-19 23:00:00,N.Y.C.,61761,21.85,0.64,-15.65
2019-05-20 00:00:00,N.Y.C.,61761,21.81,0.55,-16.0
2019-05-20 01:00:00,N.Y.C.,61761,19.73,0.47,-14.61
2019-05-20 02:00:00,N.Y.C.,61761,14.72,0.49,-9.45
2019-05-20 03:00:00,N.Y.C.,61761,15.93,0.46,-11.06
2019-05-20 04:00:00,N.Y.C.,61761,15.44,0.48,-10.43
2019-05-20 05:00:00,N.Y.C.,61761,18.78,0.5,-13.5
2019-05-20 06:00:00,N.Y.C.,61761,21.73,0.64,-15.25
2019-05-20 07:00:00,N.Y.C.,61761,30.6,0.84,-22.37
2019-05-20 08:00:00,N.Y.C.,61761,33.64,1.8,-15.33
2019-05-20 09:00:00,N.Y.C.,61761,34.92,1.1,-24.01
2019-05-20 10:00:00,N.Y.C.,61761,33.47,1.16,-22.15
2019-05-20 11:00:00,N.Y.C.,61761,35.35,1.14,-24.43
2019-05-20 12:00:00,N.Y.C.,61761,35.17,1.18,-24.2
2019-05-20 13:00:00,N.Y.C.,61761,37.55,1.31,-25.4
2019-05-20 14:00:00,N.Y.C.,61761,38.71,1.01,-29.48
2019-05-20 15:00:00,N.Y.C.,61761,41.65,0.98,-32.66
2019-05-20 16:00:00,N.Y.C.,61761,46.9,0.96,-38.1
2019-05-20 17:00:00,N.Y.C.,61761,42.93,1.37,-30.67
2019-05-20 18:00:00,N.Y.C.,61761,37.89,0.96,-29.09
2019-05-20 19:00:00,N.Y.C.,61761,35.72,0.97,-26.79
2019-05-20 20:00:00,N.Y.C.,61761,36.22,1.17,-25.25
2019-05-20 21:00:00,N.Y.C.,61761,34.06,1.15,-23.1
2019-05-20 22:00:00,N.Y.C.,61761,29.99,0.92,-21.31
2019-05-20 23:00:00,N.Y.C.,61761,23.11,0.67,-16.42
2019-05-21 00:00:00,N.Y.C.,61761,22.76,0.68,-15.84
2019-05-21 01:00:00,N.Y.C.,61761,18.28,0.66,-11.66
2019-05-21 02:00:00,N.Y.C.,61761,17.43,0.6,-11.28
2019-05-21 03:00:00,N.Y.C.,61761,16.38,0.57,-10.18
2019-05-21 04:00:00,N.Y.C.,61761,16.36,0.57,-10.16
2019-05-21 05:00:00,N.Y.C.,61761,16.86,0.62,-10.34
2019-05-21 06:00:00,N.Y.C.,61761,22.51,1.2,-9.64
2019-05-21 07:00:00,N.Y.C.,61761,23.45,1.68,-6.08
2019-05-21 08:00:00,N.Y.C.,61761,25.31,1.84,-6.99
2019-05-21 09:00:00,N.Y.C.,61761,28.07,1.79,-10.26
2019-05-21 10:00:00,N.Y.C.,61761,28.67,1.8,-11.06
2019-05-21 11:00:00,N.Y.C.,61761,28.18,1.81,-10.62
2019-05-21 12:00:00,N.Y.C.,61761,27.22,1.74,-10.19
2019-05-21 13:00:00,N.Y.C.,61761,28.23,1.81,-10.71
2019-05-21 14:00:00,N.Y.C.,61761,28.44,1.74,-11.52
2019-05-21 15:00:00,N.Y.C.,61761,26.22,1.78,-8.94
2019-05-21 16:00:00,N.Y.C.,61761,26.87,1.86,-9.08
2019-05-21 17:00:00,N.Y.C.,61761,29.85,1.51,-14.87
2019-05-21 18:00:00,N.Y.C.,61761,28.41,1.32,-14.89
2019-05-21 19:00:00,N.Y.C.,61761,26.79,1.21,-14.4
2019-05-21 20:00:00,N.Y.C.,61761,28.2,1.76,-9.8
2019-05-21 21:00:00,N.Y.C.,61761,24.66,1.88,-4.73
2019-05-21 22:00:00,N.Y.C.,61761,21.38,0.96,-11.55
2019-05-21 23:00:00,N.Y.C.,61761,21.71,0.67,-14.5
2019-05-22 00:00:00,N.Y.C.,61761,17.08,0.44,-12.37
2019-05-22 01:00:00,N.Y.C.,61761,15.98,0.42,-11.4
2019-05-22 02:00:00,N.Y.C.,61761,14.74,0.42,-10.08
2019-05-22 03:00:00,N.Y.C.,61761,14.78,0.41,-10.14
2019-05-22 04:00:00,N.Y.C.,61761,13.24,0.43,-8.43
2019-05-22 05:00:00,N.Y.C.,61761,15.7,0.43,-10.92
2019-05-22 06:00:00,N.Y.C.,61761,22.39,0.96,-11.63
2019-05-22 07:00:00,N.Y.C.,61761,22.48,1.35,-7.89
2019-05-22 08:00:00,N.Y.C.,61761,21.81,1.63,-6.2
2019-05-22 09:00:00,N.Y.C.,61761,21.59,1.64,-6.54
2019-05-22 10:00:00,N.Y.C.,61761,21.52,1.66,-6.44
2019-05-22 11:00:00,N.Y.C.,61761,21.62,1.7,-6.08
2019-05-22 12:00:00,N.Y.C.,61761,21.5,1.72,-5.89
2019-05-22 13:00:00,N.Y.C.,61761,22.15,1.78,-6.38
2019-05-22 14:00:00,N.Y.C.,61761,22.71,2.12,-4.55
2019-05-22 15:00:00,N.Y.C.,61761,22.72,2.19,-3.67
2019-05-22 16:00:00,N.Y.C.,61761,24.38,2.2,-4.86
2019-05-22 17:00:00,N.Y.C.,61761,27.01,2.3,-6.73
2019-05-22 18:00:00,N.Y.C.,61761,24.56,2.63,-1.37
2019-05-22 19:00:00,N.Y.C.,61761,23.93,2.61,-0.65
2019-05-22 20:00:00,N.Y.C.,61761,25.26,2.58,-1.74
2019-05-22 21:00:00,N.Y.C.,61761,23.44,2.6,-0.01
2019-05-22 22:00:00,N.Y.C.,61761,19.94,2.08,-1.36
2019-05-22 23:00:00,N.Y.C.,61761,19.09,0.69,-12.52
2019-05-23 00:00:00,N.Y.C.,61761,17.18,0.44,-12.88
2019-05-23 01:00:00,N.Y.C.,61761,15.39,0.34,-12.08
2019-05-23 02:00:00,N.Y.C.,61761,14.49,0.35,-11.0
2019-05-23 03:00:00,N.Y.C.,61761,12.9,0.38,-8.97
2019-05-23 04:00:00,N.Y.C.,61761,10.84,0.41,-6.57
2019-05-23 05:00:00,N.Y.C.,61761,15.51,0.39,-11.61
2019-05-23 06:00:00,N.Y.C.,61761,20.32,0.93,-10.83
2019-05-23 07:00:00,N.Y.C.,61761,22.43,1.03,-11.62
2019-05-23 08:00:00,N.Y.C.,61761,21.52,1.93,-3.62
2019-05-23 09:00:00,N.Y.C.,61761,22.86,2.16,-3.02
2019-05-23 10:00:00,N.Y.C.,61761,22.45,2.25,-1.64
2019-05-23 11:00:00,N.Y.C.,61761,22.37,2.26,-1.74
2019-05-23 12:00:00,N.Y.C.,61761,22.22,2.07,-3.55
2019-05-23 13:00:00,N.Y.C.,61761,23.64,2.16,-4.04
2019-05-23 14:00:00,N.Y.C.,61761,23.6,2.12,-4.34
2019-05-23 15:00:00,N.Y.C.,61761,25.14,2.32,-4.58
2019-05-23 16:00:00,N.Y.C.,61761,27.18,2.49,-5.54
2019-05-23 17:00:00,N.Y.C.,61761,29.48,2.51,-7.48
2019-05-23 18:00:00,N.Y.C.,61761,26.73,1.8,-10.42
2019-05-23 19:00:00,N.Y.C.,61761,26.82,1.64,-11.75
2019-05-23 20:00:00,N.Y.C.,61761,27.15,1.77,-10.41
2019-05-23 21:00:00,N.Y.C.,61761,25.26,2.15,-5.32
2019-05-23 22:00:00,N.Y.C.,61761,20.39,1.25,-9.16
2019-05-23 23:00:00,N.Y.C.,61761,19.05,0.47,-14.69
2019-05-24 00:00:00,N.Y.C.,61761,20.81,0.31,-17.84
2019-05-24 01:00:00,N.Y.C.,61761,16.73,0.31,-13.71
2019-05-24 02:00:00,N.Y.C.,61761,15.3,0.25,-12.83
2019-05-24 03:00:00,N.Y.C.,61761,15.27,0.24,-12.92
2019-05-24 04:00:00,N.Y.C.,61761,15.72,0.23,-13.37
2019-05-24 05:00:00,N.Y.C.,61761,16.13,0.33,-12.94
2019-05-24 06:00:00,N.Y.C.,61761,18.49,0.67,-11.86
2019-05-24 07:00:00,N.Y.C.,61761,21.4,1.85,-3.28
2019-05-24 08:00:00,N.Y.C.,61761,22.92,2.12,-2.56
2019-05-24 09:00:00,N.Y.C.,61761,24.78,2.27,-3.09
2019-05-24 10:00:00,N.Y.C.,61761,25.39,2.19,-4.66
2019-05-24 11:00:00,N.Y.C.,61761,25.38,2.19,-4.75
2019-05-24 12:00:00,N.Y.C.,61761,26.0,2.11,-6.19
2019-05-24 13:00:00,N.Y.C.,61761,26.49,2.24,-5.46
2019-05-24 14:00:00,N.Y.C.,61761,26.78,2.25,-5.8
2019-05-24 15:00:00,N.Y.C.,61761,28.53,2.47,-5.25
2019-05-24 16:00:00,N.Y.C.,61761,30.36,2.07,-11.06
2019-05-24 17:00:00,N.Y.C.,61761,31.49,2.15,-11.23
2019-05-24 18:00:00,N.Y.C.,61761,28.47,2.28,-7.05
2019-05-24 19:00:00,N.Y.C.,61761,27.11,2.16,-6.63
2019-05-24 20:00:00,N.Y.C.,61761,25.5,2.17,-4.89
2019-05-24 21:00:00,N.Y.C.,61761,23.78,2.02,-4.63
2019-05-24 22:00:00,N.Y.C.,61761,20.5,1.71,-3.62
2019-05-24 23:00:00,N.Y.C.,61761,19.4,0.94,-10.46
2019-05-25 00:00:00,N.Y.C.,61761,18.51,0.43,-14.47
2019-05-25 01:00:00,N.Y.C.,61761,16.59,0.35,-13.26
2019-05-25 02:00:00,N.Y.C.,61761,15.56,0.34,-12.27
2019-05-25 03:00:00,N.Y.C.,61761,13.58,0.4,-9.55
2019-05-25 04:00:00,N.Y.C.,61761,14.59,0.37,-10.75
2019-05-25 05:00:00,N.Y.C.,61761,16.74,0.09,-15.67
2019-05-25 06:00:00,N.Y.C.,61761,16.09,0.12,-14.52
2019-05-25 07:00:00,N.Y.C.,61761,17.45,0.19,-15.14
2019-05-25 08:00:00,N.Y.C.,61761,18.53,0.24,-15.61
2019-05-25 09:00:00,N.Y.C.,61761,20.94,0.48,-14.96
2019-05-25 10:00:00,N.Y.C.,61761,21.16,0.54,-14.24
2019-05-25 11:00:00,N.Y.C.,61761,21.52,0.69,-13.1
2019-05-25 12:00:00,N.Y.C.,61761,21.36,0.7,-12.91
2019-05-25 13:00:00,N.Y.C.,61761,21.59,0.69,-13.36
2019-05-25 14:00:00,N.Y.C.,61761,21.62,0.66,-13.66
2019-05-25 15:00:00,N.Y.C.,61761,22.19,0.65,-14.16
2019-05-25 16:00:00,N.Y.C.,61761,24.06,0.55,-17.06
2019-05-25 17:00:00,N.Y.C.,61761,26.67,0.6,-18.89
2019-05-25 18:00:00,N.Y.C.,61761,26.21,0.59,-18.48
2019-05-25 19:00:00,N.Y.C.,61761,25.76,0.69,-16.51
2019-05-25 20:00:00,N.Y.C.,61761,24.11,1.35,-10.7
2019-05-25 21:00:00,N.Y.C.,61761,22.62,0.98,-13.26
2019-05-25 22:00:00,N.Y.C.,61761,18.66,0.44,-14.75
2019-05-25 23:00:00,N.Y.C.,61761,17.76,0.49,-13.24
2019-05-26 00:00:00,N.Y.C.,61761,17.45,0.29,-14.58
2019-05-26 01:00:00,N.Y.C.,61761,15.62,0.27,-12.94
2019-05-26 02:00:00,N.Y.C.,61761,14.15,0.24,-11.76
2019-05-26 03:00:00,N.Y.C.,61761,13.92,0.22,-11.62
2019-05-26 04:00:00,N.Y.C.,61761,13.3,0.23,-10.98
2019-05-26 05:00:00,N.Y.C.,61761,13.99,0.22,-11.7
2019-05-26 06:00:00,N.Y.C.,61761,13.25,0.22,-10.97
2019-05-26 07:00:00,N.Y.C.,61761,14.06,0.28,-11.36
2019-05-26 08:00:00,N.Y.C.,61761,16.79,0.4,-13.16
2019-05-26 09:00:00,N.Y.C.,61761,18.83,0.45,-14.7
2019-05-26 10:00:00,N.Y.C.,61761,19.13,0.75,-12.17
2019-05-26 11:00:00,N.Y.C.,61761,20.96,0.87,-12.88
2019-05-26 12:00:00,N.Y.C.,61761,21.27,0.84,-13.8
2019-05-26 13:00:00,N.Y.C.,61761,23.35,1.04,-14.0
2019-05-26 14:00:00,N.Y.C.,61761,24.28,1.05,-14.84
2019-05-26 15:00:00,N.Y.C.,61761,26.69,1.0,-17.76
2019-05-26 16:00:00,N.Y.C.,61761,31.58,1.28,-20.08
2019-05-26 17:00:00,N.Y.C.,61761,33.0,1.42,-20.06
2019-05-26 18:00:00,N.Y.C.,61761,31.87,1.75,-15.63
2019-05-26 19:00:00,N.Y.C.,61761,32.58,1.87,-15.13
2019-05-26 20:00:00,N.Y.C.,61761,33.31,2.01,-14.43
2019-05-26 21:00:00,N.Y.C.,61761,28.44,1.87,-10.97
2019-05-26 22:00:00,N.Y.C.,61761,24.58,1.45,-11.5
2019-05-26 23:00:00,N.Y.C.,61761,21.78,0.81,-14.01
2019-05-27 00:00:00,N.Y.C.,61761,20.91,0.45,-16.36
2019-05-27 01:00:00,N.Y.C.,61761,17.59,0.44,-13.06
2019-05-27 02:00:00,N.Y.C.,61761,16.13,0.43,-11.6
2019-05-27 03:00:00,N.Y.C.,61761,15.67,0.41,-11.18
2019-05-27 04:00:00,N.Y.C.,61761,14.9,0.34,-11.07
2019-05-27 05:00:00,N.Y.C.,61761,15.28,0.32,-11.59
2019-05-27 06:00:00,N.Y.C.,61761,14.3,0.31,-10.76
2019-05-27 07:00:00,N.Y.C.,61761,14.32,0.33,-10.73
2019-05-27 08:00:00,N.Y.C.,61761,17.3,0.8,-9.57
2019-05-27 09:00:00,N.Y.C.,61761,20.85,1.49,-6.59
2019-05-27 10:00:00,N.Y.C.,61761,21.42,1.73,-4.53
2019-05-27 11:00:00,N.Y.C.,61761,22.55,1.69,-6.26
2019-05-27 12:00:00,N.Y.C.,61761,23.01,1.81,-6.01
2019-05-27 13:00:00,N.Y.C.,61761,23.52,1.67,-7.8
2019-05-27 14:00:00,N.Y.C.,61761,24.81,1.83,-8.08
2019-05-27 15:00:00,N.Y.C.,61761,25.75,1.94,-7.9
2019-05-27 16:00:00,N.Y.C.,61761,27.3,2.17,-7.31
2019-05-27 17:00:00,N.Y.C.,61761,29.53,2.34,-7.05
2019-05-27 18:00:00,N.Y.C.,61761,29.58,2.39,-6.36
2019-05-27 19:00:00,N.Y.C.,61761,29.04,2.27,-6.82
2019-05-27 20:00:00,N.Y.C.,61761,29.0,2.19,-7.76
2019-05-27 21:00:00,N.Y.C.,61761,25.59,2.0,-6.15
2019-05-27 22:00:00,N.Y.C.,61761,20.64,1.34,-8.13
2019-05-27 23:00:00,N.Y.C.,61761,19.63,0.58,-14.1
2019-05-28 00:00:00,N.Y.C.,61761,20.0,0.54,-14.53
2019-05-28 01:00:00,N.Y.C.,61761,16.88,0.53,-11.4
2019-05-28 02:00:00,N.Y.C.,61761,16.08,0.5,-10.78
2019-05-28 03:00:00,N.Y.C.,61761,15.04,0.47,-9.89
2019-05-28 04:00:00,N.Y.C.,61761,14.77,0.47,-9.67
2019-05-28 05:00:00,N.Y.C.,61761,16.1,0.52,-10.47
2019-05-28 06:00:00,N.Y.C.,61761,19.14,0.97,-9.3
2019-05-28 07:00:00,N.Y.C.,61761,22.23,1.69,-4.63
2019-05-28 08:00:00,N.Y.C.,61761,22.58,2.4,0.0
2019-05-28 09:00:00,N.Y.C.,61761,26.36,2.08,-6.8
2019-05-28 10:00:00,N.Y.C.,61761,26.4,2.07,-7.18
2019-05-28 11:00:00,N.Y.C.,61761,26.41,2.16,-6.43
2019-05-28 12:00:00,N.Y.C.,61761,26.41,2.23,-6.24
2019-05-28 13:00:00,N.Y.C.,61761,26.42,2.44,-4.43
2019-05-28 14:00:00,N.Y.C.,61761,26.63,2.42,-4.87
2019-05-28 15:00:00,N.Y.C.,61761,26.64,2.52,-4.32
2019-05-28 16:00:00,N.Y.C.,61761,29.22,2.46,-7.21
2019-05-28 17:00:00,N.Y.C.,61761,29.75,2.57,-6.66
2019-05-28 18:00:00,N.Y.C.,61761,26.77,2.39,-4.43
2019-05-28 19:00:00,N.Y.C.,61761,26.63,2.25,-5.16
2019-05-28 20:00:00,N.Y.C.,61761,26.35,2.26,-4.62
2019-05-28 21:00:00,N.Y.C.,61761,23.81,2.27,-2.43
2019-05-28 22:00:00,N.Y.C.,61761,20.46,1.77,-2.77
2019-05-28 23:00:00,N.Y.C.,61761,19.22,1.27,-6.93
2019-05-29 00:00:00,N.Y.C.,61761,19.29,0.87,-10.55
2019-05-29 01:00:00,N.Y.C.,61761,16.87,0.58,-10.72
2019-05-29 02:00:00,N.Y.C.,61761,16.35,0.52,-10.79
2019-05-29 03:00:00,N.Y.C.,61761,16.09,0.54,-10.24
2019-05-29 04:00:00,N.Y.C.,61761,16.34,0.52,-10.76
2019-05-29 05:00:00,N.Y.C.,61761,16.73,0.65,-9.72
2019-05-29 06:00:00,N.Y.C.,61761,19.51,1.45,-4.26
2019-05-29 07:00:00,N.Y.C.,61761,21.06,2.14,-0.02
2019-05-29 08:00:00,N.Y.C.,61761,22.74,2.24,-1.17
2019-05-29 09:00:00,N.Y.C.,61761,29.14,2.29,-7.44
2019-05-29 10:00:00,N.Y.C.,61761,28.11,2.43,-5.58
2019-05-29 11:00:00,N.Y.C.,61761,29.24,2.46,-6.07
2019-05-29 12:00:00,N.Y.C.,61761,32.94,2.58,-9.56
2019-05-29 13:00:00,N.Y.C.,61761,33.93,2.58,-10.55
2019-05-29 14:00:00,N.Y.C.,61761,35.14,2.76,-11.01
2019-05-29 15:00:00,N.Y.C.,61761,35.12,2.69,-11.59
2019-05-29 16:00:00,N.Y.C.,61761,37.46,3.07,-11.34
2019-05-29 17:00:00,N.Y.C.,61761,39.05,2.9,-14.0
2019-05-29 18:00:00,N.Y.C.,61761,31.54,2.82,-6.99
2019-05-29 19:00:00,N.Y.C.,61761,27.64,2.64,-4.17
2019-05-29 20:00:00,N.Y.C.,61761,29.56,2.67,-6.05
2019-05-29 21:00:00,N.Y.C.,61761,25.62,2.46,-3.3
2019-05-29 22:00:00,N.Y.C.,61761,21.36,2.06,-2.69
2019-05-29 23:00:00,N.Y.C.,61761,20.14,1.13,-9.35
2019-05-30 00:00:00,N.Y.C.,61761,21.35,1.64,-4.35
2019-05-30 01:00:00,N.Y.C.,61761,18.25,1.28,-4.63
2019-05-30 02:00:00,N.Y.C.,61761,17.74,1.21,-4.56
2019-05-30 03:00:00,N.Y.C.,61761,16.86,1.18,-3.87
2019-05-30 04:00:00,N.Y.C.,61761,16.81,1.17,-3.7
2019-05-30 05:00:00,N.Y.C.,61761,18.6,1.39,-3.29
2019-05-30 06:00:00,N.Y.C.,61761,20.31,1.91,-1.19
2019-05-30 07:00:00,N.Y.C.,61761,22.67,2.18,-1.22
2019-05-30 08:00:00,N.Y.C.,61761,23.05,2.05,-3.78
2019-05-30 09:00:00,N.Y.C.,61761,26.38,2.18,-6.14
2019-05-30 10:00:00,N.Y.C.,61761,26.17,2.5,-3.32
2019-05-30 11:00:00,N.Y.C.,61761,26.9,2.58,-3.36
2019-05-30 12:00:00,N.Y.C.,61761,26.26,2.44,-4.16
2019-05-30 13:00:00,N.Y.C.,61761,31.0,2.62,-7.2
2019-05-30 14:00:00,N.Y.C.,61761,33.52,2.9,-7.83
2019-05-30 15:00:00,N.Y.C.,61761,34.01,2.87,-9.07
2019-05-30 16:00:00,N.Y.C.,61761,34.41,2.82,-10.71
2019-05-30 17:00:00,N.Y.C.,61761,33.93,2.79,-10.36
2019-05-30 18:00:00,N.Y.C.,61761,28.01,2.65,-4.99
2019-05-30 19:00:00,N.Y.C.,61761,27.0,2.54,-4.47
2019-05-30 20:00:00,N.Y.C.,61761,28.32,2.62,-4.93
2019-05-30 21:00:00,N.Y.C.,61761,25.18,2.46,-3.23
2019-05-30 22:00:00,N.Y.C.,61761,22.0,2.05,-3.41
2019-05-30 23:00:00,N.Y.C.,61761,20.13,1.62,-4.33
2019-05-31 00:00:00,N.Y.C.,61761,19.1,1.65,-1.99
2019-05-31 01:00:00,N.Y.C.,61761,15.69,1.47,0.0
2019-05-31 02:00:00,N.Y.C.,61761,14.9,1.35,0.0
2019-05-31 03:00:00,N.Y.C.,61761,13.59,1.2,0.0
2019-05-31 04:00:00,N.Y.C.,61761,13.15,1.13,0.0
2019-05-31 05:00:00,N.Y.C.,61761,14.32,1.22,0.0
2019-05-31 06:00:00,N.Y.C.,61761,19.6,1.86,0.0
2019-05-31 07:00:00,N.Y.C.,61761,22.12,2.28,0.0
2019-05-31 08:00:00,N.Y.C.,61761,21.97,2.42,-0.04
2019-05-31 09:00:00,N.Y.C.,61761,24.06,2.47,-1.66
2019-05-31 10:00:00,N.Y.C.,61761,24.01,2.53,-1.04
2019-05-31 11:00:00,N.Y.C.,61761,25.48,2.69,-1.95
2019-05-31 12:00:00,N.Y.C.,61761,26.18,2.71,-2.6
2019-05-31 13:00:00,N.Y.C.,61761,26.54,2.74,-2.9
2019-05-31 14:00:00,N.Y.C.,61761,25.56,2.69,-2.05
2019-05-31 15:00:00,N.Y.C.,61761,25.66,2.8,-1.97
2019-05-31 16:00:00,N.Y.C.,61761,26.3,2.77,-2.69
2019-05-31 17:00:00,N.Y.C.,61761,27.65,2.77,-4.06
2019-05-31 18:00:00,N.Y.C.,61761,25.2,2.68,-1.74
2019-05-31 19:00:00,N.Y.C.,61761,23.86,2.57,-0.74
2019-05-31 20:00:00,N.Y.C.,61761,23.77,2.52,-1.12
2019-05-31 21:00:00,N.Y.C.,61761,21.62,2.35,-0.73
2019-05-31 22:00:00,N.Y.C.,61761,20.86,2.04,-2.41
2019-05-31 23:00:00,N.Y.C.,61761,20.66,1.95,-1.91
2019-06-01 00:00:00,N.Y.C.,61761,21.24,1.11,-10.73
2019-06-01 01:00:00,N.Y.C.,61761,17.41,0.99,-8.02
2019-06-01 02:00:00,N.Y.C.,61761,15.79,0.97,-6.6
2019-06-01 03:00:00,N.Y.C.,61761,15.22,0.93,-6.08
2019-06-01 04:00:00,N.Y.C.,61761,14.56,0.94,-5.4
2019-06-01 05:00:00,N.Y.C.,61761,15.66,0.92,-6.53
2019-06-01 06:00:00,N.Y.C.,61761,14.85,0.92,-5.52
2019-06-01 07:00:00,N.Y.C.,61761,17.78,1.06,-7.34
2019-06-01 08:00:00,N.Y.C.,61761,18.21,1.24,-6.37
